pred_3h,pred_6h,pred_9h,pred_12h,pred_18h,pred_24h,origin_hs,origin_time
1.1073953,0.88852805,0.9352541,0.71240664,0.8126171,1.5676672,1.32,2024-01-04 05:00:00+09:00
1.0998977,0.9232381,0.9658981,0.853063,1.105194,1.5711651,1.355,2024-01-04 05:30:00+09:00
1.0496086,0.96124065,0.88007385,0.8704955,1.0559659,1.6294208,1.32,2024-01-04 06:00:00+09:00
1.0125988,0.86942595,0.8927753,0.7782072,1.0524634,1.6343079,1.245,2024-01-04 06:30:00+09:00
1.1037228,1.0921335,0.92070705,0.9099174,1.1107548,1.5346477,1.25,2024-01-04 07:00:00+09:00
0.9180605,0.80970246,0.7652739,0.650923,1.1959538,1.2659832,1.135,2024-01-04 07:30:00+09:00
0.91537964,0.8460803,0.8015559,0.69756913,1.2079084,1.1675396,1.13,2024-01-04 08:00:00+09:00
0.869495,0.71035963,0.62127006,0.53600323,1.1814233,1.2795404,1.045,2024-01-04 08:30:00+09:00
0.9596475,0.7756317,0.6751653,0.5780144,1.1159531,1.0936477,1.05,2024-01-04 09:00:00+09:00
0.91778666,0.7624203,0.6357262,0.6077948,1.1856339,1.0707611,1.005,2024-01-04 09:30:00+09:00
0.8158978,0.72077566,0.6177197,0.61992204,1.2378911,1.0499883,0.89,2024-01-04 10:00:00+09:00
0.8001967,0.707946,0.5713309,0.6172879,1.097159,0.9870506,0.87,2024-01-04 10:30:00+09:00
0.8121752,0.70167285,0.57736355,0.7043633,1.2583716,0.9627189,0.87,2024-01-04 11:00:00+09:00
0.79584336,0.7171176,0.62766474,0.79236275,1.1851794,1.0024829,0.85,2024-01-04 11:30:00+09:00
0.7836211,0.6799353,0.6112207,0.90887445,1.2033643,1.0158564,0.84,2024-01-04 12:00:00+09:00
0.8553907,0.8066265,0.744685,1.2250744,1.2359977,1.0259808,0.815,2024-01-04 12:30:00+09:00
0.70683736,0.61606,0.62162256,0.8455076,1.116957,0.8428844,0.84,2024-01-04 13:00:00+09:00
0.7351713,0.6646259,0.80416936,1.1108844,1.2179074,0.960332,0.83,2024-01-04 13:30:00+09:00
0.75088024,0.7502591,0.8885579,1.3387275,1.3464148,1.1143093,0.82,2024-01-04 14:00:00+09:00
0.8082783,0.8121509,0.9556363,1.3437706,1.45138,1.1519437,0.81,2024-01-04 14:30:00+09:00
0.7899688,0.75613475,0.9156672,1.3113991,1.3734883,0.9826718,0.85,2024-01-04 15:00:00+09:00
0.8111774,0.8281761,1.0696061,1.4887084,1.2832981,1.0576005,0.85,2024-01-04 15:30:00+09:00
0.7656595,0.76623434,1.0120933,1.2988878,1.1551716,1.0329298,0.87,2024-01-04 16:00:00+09:00
0.76170504,0.81017274,1.0833468,1.3210655,1.1971657,1.0752119,0.87,2024-01-04 16:30:00+09:00
0.7771308,0.8972711,1.2019694,1.441639,1.2931228,1.0103847,0.82,2024-01-04 17:00:00+09:00
0.71067333,0.80462545,1.1165072,1.2843527,1.2270027,1.0405061,0.815,2024-01-04 17:30:00+09:00
0.74715513,0.9318762,1.2623434,1.585329,1.2692508,1.0368748,0.82,2024-01-04 18:00:00+09:00
0.75990623,0.94153434,1.3186086,1.453624,1.2735052,1.032405,0.79,2024-01-04 18:30:00+09:00
0.75979495,0.94395226,1.2313526,1.3042812,1.2045213,1.0514075,0.76,2024-01-04 19:00:00+09:00
0.73938584,0.9752461,1.1112381,1.331749,1.1466731,1.0148222,0.72,2024-01-04 19:30:00+09:00
0.80746776,1.1564342,1.2944807,1.4658996,1.2492876,1.0688086,0.7,2024-01-04 20:00:00+09:00
0.8033512,1.0993643,1.1349473,1.1271981,1.0637091,1.0473151,0.68,2024-01-04 20:30:00+09:00
0.9317575,1.166355,1.2143614,1.209022,1.0617962,0.89650494,0.74,2024-01-04 21:00:00+09:00
1.0464557,1.3087679,1.4311509,1.1715606,1.0245672,0.8771943,0.785,2024-01-04 21:30:00+09:00
1.0247918,1.3568928,1.3564589,1.369755,1.2612474,0.9556548,0.78,2024-01-04 22:00:00+09:00
1.114291,1.3249818,1.3103147,1.2593216,1.0124093,0.7444123,0.84,2024-01-04 22:30:00+09:00
1.209769,1.4197301,1.3281866,1.3062593,1.1276209,0.92145467,0.86,2024-01-04 23:00:00+09:00
1.3322872,1.5586175,1.4679806,1.4673752,1.2756966,0.76639414,0.955,2024-01-04 23:30:00+09:00
1.215685,1.3007458,1.2724917,1.1441712,0.94299275,0.75214684,0.99,2024-01-05 00:00:00+09:00
1.4026918,1.5131924,1.3273168,1.2889938,1.0604031,0.93610406,1.12,2024-01-05 00:30:00+09:00
1.4865913,1.5109347,1.341239,1.1276641,1.0745314,0.88107663,1.27,2024-01-05 01:00:00+09:00
1.5208606,1.491684,1.5075026,1.5230114,1.2021182,1.0213814,1.305,2024-01-05 01:30:00+09:00
1.5437652,1.4811031,1.401442,1.3167742,0.9975774,0.7498939,1.41,2024-01-05 02:00:00+09:00
1.5961044,1.5572814,1.4942517,1.2937976,1.0136158,0.8135322,1.375,2024-01-05 02:30:00+09:00
1.6248169,1.5251257,1.3475319,1.2088684,0.88441575,0.61115336,1.48,2024-01-05 03:00:00+09:00
1.5932301,1.5095862,1.422585,1.0904777,0.804207,0.57534516,1.46,2024-01-05 03:30:00+09:00
1.4784178,1.3528141,1.2208114,1.0226802,0.9022787,0.7543062,1.46,2024-01-05 04:00:00+09:00
1.4840593,1.4407574,1.2990847,1.117934,0.6666304,0.66547436,1.535,2024-01-05 04:30:00+09:00
1.4816504,1.3760056,1.1366441,0.97660303,0.5473065,0.55386,1.65,2024-01-05 05:00:00+09:00
1.4576353,1.293117,1.0860493,0.97336364,0.61799985,0.6325436,1.67,2024-01-05 05:30:00+09:00
1.3723264,1.2644231,1.0999933,0.99046874,0.6336766,0.7200973,1.59,2024-01-05 06:00:00+09:00
1.3545185,1.2415282,1.0991272,1.0072608,0.6607407,0.687138,1.6,2024-01-05 06:30:00+09:00
1.3935056,1.2421793,1.0540878,0.9817387,0.654073,0.706821,1.6,2024-01-05 07:00:00+09:00
1.2740825,1.1220447,0.94609284,0.81518376,0.5697658,0.7569772,1.48,2024-01-05 07:30:00+09:00
1.2422425,1.0574749,0.9089502,0.7957297,0.5963268,0.78823,1.39,2024-01-05 08:00:00+09:00
1.1704322,1.083484,1.0415051,0.76128644,0.6343038,0.85031736,1.34,2024-01-05 08:30:00+09:00
1.1722244,1.0715365,0.95681125,0.753189,0.65555674,0.8549717,1.36,2024-01-05 09:00:00+09:00
1.168028,1.0854584,0.9737349,0.82988137,0.69379485,0.6919744,1.44,2024-01-05 09:30:00+09:00
1.183499,1.0164672,0.9111298,0.7141354,0.59684426,0.80448824,1.35,2024-01-05 10:00:00+09:00
1.1184074,0.98846847,0.8508418,0.71706504,0.66955155,0.8444071,1.21,2024-01-05 10:30:00+09:00
1.088277,0.9980733,0.8137848,0.6074024,0.6718305,0.7827332,1.22,2024-01-05 11:00:00+09:00
1.1017798,0.9770496,0.7881205,0.6942354,0.73975223,0.83134204,1.305,2024-01-05 11:30:00+09:00
1.132463,0.9875287,0.786198,0.67706245,0.78347,0.78669316,1.36,2024-01-05 12:00:00+09:00
1.1047869,0.99793214,0.85042673,0.6787656,0.85949576,0.8229808,1.265,2024-01-05 12:30:00+09:00
1.0608429,0.9459355,0.7890961,0.61567104,0.8978147,0.83514893,1.15,2024-01-05 13:00:00+09:00
0.9671928,0.85298926,0.7551938,0.60622025,0.80113065,0.79037076,1.12,2024-01-05 13:30:00+09:00
0.96008056,0.8200065,0.73073953,0.6471831,0.77809495,0.7768238,1.04,2024-01-05 14:00:00+09:00
0.9330033,0.7581409,0.64933914,0.6096591,0.92572445,0.7393953,1.03,2024-01-05 14:30:00+09:00
0.8936082,0.75756466,0.6567322,0.60898817,0.9108983,0.7801091,1.02,2024-01-05 15:00:00+09:00
0.9355514,0.77571297,0.7181507,0.68604594,0.8696582,0.8525019,1.0,2024-01-05 15:30:00+09:00
0.8514903,0.70945334,0.6766808,0.6296236,0.82106006,0.80652225,0.94,2024-01-05 16:00:00+09:00
0.838785,0.6737406,0.68454075,0.6979166,0.8551369,0.8337618,0.98,2024-01-05 16:30:00+09:00
0.7895654,0.7139863,0.66424245,0.7747205,0.94611984,0.85146254,1.04,2024-01-05 17:00:00+09:00
0.82699096,0.6726452,0.6191368,0.6641772,0.9689634,0.8643958,1.02,2024-01-05 17:30:00+09:00
0.787228,0.7613574,0.7131889,0.70360863,0.87997025,1.0628836,0.94,2024-01-05 18:00:00+09:00
0.7347497,0.7538028,0.69746447,0.84502476,0.96047336,1.088214,0.925,2024-01-05 18:30:00+09:00
0.7537012,0.7447228,0.6853195,0.90217656,0.90486056,0.97385097,0.91,2024-01-05 19:00:00+09:00
0.7241748,0.6397169,0.696069,0.85330266,0.87348455,0.91248566,0.825,2024-01-05 19:30:00+09:00
0.7363209,0.73850805,0.7244029,0.8546577,0.844851,1.0546391,0.84,2024-01-05 20:00:00+09:00
0.69293505,0.72778994,0.80583435,0.92918473,1.0715673,1.0685745,0.78,2024-01-05 20:30:00+09:00
0.6636478,0.6441533,0.72746015,0.8871626,0.9214552,1.0472821,0.71,2024-01-05 21:00:00+09:00
0.6131448,0.62524307,0.7483328,0.8946539,1.0023551,0.9063033,0.655,2024-01-05 21:30:00+09:00
0.6190703,0.60368556,0.791956,0.8077636,0.862138,0.80095184,0.64,2024-01-05 22:00:00+09:00
0.61283714,0.6449899,0.75992113,0.8315301,0.74556416,0.81910706,0.645,2024-01-05 22:30:00+09:00
0.612346,0.58798414,0.69416916,0.7187727,0.90952253,0.7939833,0.65,2024-01-05 23:00:00+09:00
0.62045133,0.68347085,0.7394661,0.7319656,0.76640767,0.8036846,0.63,2024-01-05 23:30:00+09:00
0.65753776,0.8425164,1.042681,0.96166444,0.8877673,0.96441096,0.61,2024-01-06 00:00:00+09:00
0.67227703,0.84716153,0.9232939,0.82413733,0.8773967,0.9889629,0.61,2024-01-06 00:30:00+09:00
0.6558493,0.8043832,0.83552945,0.86515594,0.9580585,1.0734544,0.61,2024-01-06 01:00:00+09:00
0.6383026,0.81842303,0.8015163,0.7189465,1.0226803,1.098369,0.6,2024-01-06 01:30:00+09:00
0.6168208,0.7203345,0.768942,0.7314308,0.8827336,0.7707177,0.61,2024-01-06 02:00:00+09:00
0.6389129,0.8268767,0.8692718,0.76450205,0.9826834,1.0024655,0.605,2024-01-06 02:30:00+09:00
0.66680646,0.87471944,0.8713507,0.7376347,0.89610857,0.98247117,0.58,2024-01-06 03:00:00+09:00
0.72856367,0.89057523,0.93743086,0.945672,1.1327556,1.2730774,0.57,2024-01-06 03:30:00+09:00
0.70721155,0.82852745,0.8899233,0.86560744,1.1495067,1.3164446,0.54,2024-01-06 04:00:00+09:00
0.7549349,0.97444403,0.94132775,0.9301115,1.0935425,1.1818988,0.54,2024-01-06 04:30:00+09:00
0.7554643,0.7761034,0.7969745,0.79336286,1.0643106,1.390876,0.56,2024-01-06 05:00:00+09:00
0.83718336,0.9849461,1.0430434,1.0518433,1.0909044,1.2811093,0.595,2024-01-06 05:30:00+09:00
0.88676286,0.94231755,1.0328974,1.0786248,1.2173232,1.577083,0.67,2024-01-06 06:00:00+09:00
0.97578,0.97398937,1.0251983,0.952142,1.3301282,1.4624895,0.715,2024-01-06 06:30:00+09:00
0.94157463,0.97183454,0.9307916,1.0899092,1.2218703,1.4745512,0.82,2024-01-06 07:00:00+09:00
0.898053,0.93525547,0.9214012,1.2014081,1.213114,1.5748547,0.89,2024-01-06 07:30:00+09:00
0.9601906,0.87593114,0.8837701,1.0523031,1.2344733,1.7809728,0.99,2024-01-06 08:00:00+09:00
0.8954184,0.9139962,0.8770534,1.0084391,1.1557096,1.6696131,0.95,2024-01-06 08:30:00+09:00
0.95104724,0.959323,1.0337528,1.1894543,1.2554779,1.8156002,0.94,2024-01-06 09:00:00+09:00
0.8872213,0.9147329,0.94794476,1.0750481,1.28912,1.9176866,0.945,2024-01-06 09:30:00+09:00
0.7012373,0.66622585,0.8795701,0.9416076,1.2123935,2.0396595,0.85,2024-01-06 10:00:00+09:00
0.77269745,0.7953927,0.8930395,0.93204254,1.2008095,2.004111,0.87,2024-01-06 10:30:00+09:00
0.76339185,0.7600953,0.8409108,0.88054264,1.2084306,1.9201732,0.81,2024-01-06 11:00:00+09:00
0.74034697,0.7530025,0.86575973,0.782161,1.2902232,1.7992979,0.78,2024-01-06 11:30:00+09:00
0.7745718,0.79484993,0.83071196,0.8299653,1.374909,1.6056598,0.72,2024-01-06 12:00:00+09:00
0.6878513,0.75008214,0.81620073,0.89987016,1.5280579,1.6123174,0.755,2024-01-06 12:30:00+09:00
0.71944296,0.79048985,0.81258607,0.8390201,1.576155,1.6141524,0.73,2024-01-06 13:00:00+09:00
0.73470247,0.8024838,0.9067133,0.9258571,1.8702272,1.7169398,0.735,2024-01-06 13:30:00+09:00
0.72362775,0.7832175,0.88360935,0.89918613,1.7944345,1.6661046,0.74,2024-01-06 14:00:00+09:00
0.7273555,0.80287206,0.9085038,0.9714959,1.8057144,1.675911,0.735,2024-01-06 14:30:00+09:00
0.65256757,0.7548609,0.8210136,0.96559,1.919598,1.7487804,0.71,2024-01-06 15:00:00+09:00
0.73433256,0.8470766,0.8963652,1.1045656,1.9138242,1.694952,0.69,2024-01-06 15:30:00+09:00
0.73625106,0.7761523,0.8457813,1.0412086,1.9096634,1.5759327,0.67,2024-01-06 16:00:00+09:00
0.7193253,0.8984001,1.0851581,1.2504311,1.8707106,1.7457103,0.705,2024-01-06 16:30:00+09:00
0.7948986,0.94086134,0.9555442,1.1133367,1.825617,1.7028458,0.74,2024-01-06 17:00:00+09:00
0.77633405,0.8631989,0.839319,1.2412989,1.6688133,1.6113648,0.77,2024-01-06 17:30:00+09:00
0.8183277,0.80849624,0.96974117,1.4671859,1.7791854,1.6926905,0.8,2024-01-06 18:00:00+09:00
0.86632365,0.8928326,1.003312,1.4691695,1.5112724,1.7941287,0.855,2024-01-06 18:30:00+09:00
0.8604142,0.86765015,0.91342145,1.3365557,1.5091244,1.7054467,0.87,2024-01-06 19:00:00+09:00
0.89207625,0.8840017,1.1471553,1.6769851,1.5602279,1.7597117,0.885,2024-01-06 19:30:00+09:00
0.890293,0.8915863,1.0677866,1.5855391,1.4688746,1.6897131,0.93,2024-01-06 20:00:00+09:00
0.92448914,1.012111,1.4201849,1.9442159,1.5498288,1.9086885,0.885,2024-01-06 20:30:00+09:00
0.9002838,1.0423062,1.4755644,1.7337815,1.4604717,1.7873298,0.89,2024-01-06 21:00:00+09:00
0.89886296,1.0327983,1.7146984,1.9911524,1.5998751,1.9482747,0.85,2024-01-06 21:30:00+09:00
1.0235803,1.1733325,1.5682814,1.6202258,1.5091801,1.784895,0.9,2024-01-06 22:00:00+09:00
1.0393447,1.2542515,1.7898287,1.9543502,1.6983982,1.767563,0.855,2024-01-06 22:30:00+09:00
0.91640884,1.0500698,1.5073854,1.7085568,1.5533174,1.5900311,0.84,2024-01-06 23:00:00+09:00
1.0481305,1.2479228,1.5333186,1.6464562,1.642033,1.6087788,0.88,2024-01-06 23:30:00+09:00
1.1998245,1.4162217,1.6047937,1.6471928,1.6762105,1.5424601,0.93,2024-01-07 00:00:00+09:00
1.0897903,1.4353368,1.5602773,1.5828859,1.7154347,1.6025779,0.925,2024-01-07 00:30:00+09:00
1.3364692,1.7578773,1.9808288,1.8775247,1.7614604,1.6121963,0.92,2024-01-07 01:00:00+09:00
1.2705443,1.6953963,1.890626,1.8197392,1.9232525,1.6646675,0.95,2024-01-07 01:30:00+09:00
1.239762,1.5811199,1.7067832,1.6137973,1.6638105,1.5504904,0.97,2024-01-07 02:00:00+09:00
1.266396,1.5395844,1.5757942,1.4715496,1.6832144,1.3634629,0.95,2024-01-07 02:30:00+09:00
1.3121132,1.6163119,1.6581434,1.4706315,1.5978249,1.4004822,0.97,2024-01-07 03:00:00+09:00
1.5697815,1.7028639,1.7183973,1.5511341,1.6563629,1.2945038,1.045,2024-01-07 03:30:00+09:00
1.6993223,1.8230135,1.8241653,1.7470618,1.7998885,1.4435251,1.02,2024-01-07 04:00:00+09:00
1.7398485,1.9048837,1.8315079,1.8330512,1.7027638,1.3122025,1.24,2024-01-07 04:30:00+09:00
1.8009924,1.9646676,1.7860515,1.7873439,2.0583553,1.4748302,1.38,2024-01-07 05:00:00+09:00
2.1109424,2.1615546,2.0105839,1.9165449,2.027769,1.6313515,1.595,2024-01-07 05:30:00+09:00
1.8108194,1.7132027,1.5758283,1.7944611,1.6823335,1.0437838,1.64,2024-01-07 06:00:00+09:00
1.8899833,1.6210452,1.4715313,1.5125077,1.3725742,0.97582793,1.845,2024-01-07 06:30:00+09:00
1.9551573,1.808568,1.6219319,1.8013296,1.785048,1.0479635,1.93,2024-01-07 07:00:00+09:00
2.008178,1.7182182,1.7770648,1.8478652,1.4029665,1.0137656,1.97,2024-01-07 07:30:00+09:00
2.0127409,1.816537,1.6189152,1.8700478,1.4438473,1.1098663,2.06,2024-01-07 08:00:00+09:00
1.9379148,1.6577384,1.6928496,1.946784,1.3981265,1.2940979,2.02,2024-01-07 08:30:00+09:00
1.9609177,1.6913018,1.8151355,1.9480839,1.341694,1.0658971,2.13,2024-01-07 09:00:00+09:00
1.776899,1.5918009,1.780469,1.879786,1.3185376,1.1072444,1.98,2024-01-07 09:30:00+09:00
1.7274666,1.4853622,1.6973884,1.8217812,1.1514076,1.0523231,2.01,2024-01-07 10:00:00+09:00
1.8910503,1.6149579,1.7571251,1.8458207,1.3167228,0.98793525,2.135,2024-01-07 10:30:00+09:00
1.6225852,1.5785828,1.7348915,1.6499157,1.1486713,0.91384953,1.96,2024-01-07 11:00:00+09:00
1.7196133,1.7422705,1.932326,1.9450405,1.1366984,0.97932357,2.035,2024-01-07 11:30:00+09:00
1.7260137,1.6945975,1.787995,1.6675986,1.0981071,0.8633666,1.94,2024-01-07 12:00:00+09:00
1.6885506,1.6699859,1.7121118,1.6421344,1.1444019,0.929054,1.9,2024-01-07 12:30:00+09:00
1.6453751,1.7774945,1.8937211,1.6338156,1.225175,0.8514019,1.75,2024-01-07 13:00:00+09:00
1.578764,1.7720631,1.7262828,1.5006926,1.0783013,0.7894067,1.67,2024-01-07 13:30:00+09:00
1.6564142,1.8754778,1.6932533,1.4513267,1.1496177,0.75179243,1.67,2024-01-07 14:00:00+09:00
1.715962,1.8095605,1.7805419,1.4246693,1.15365,0.7184883,1.58,2024-01-07 14:30:00+09:00
1.787901,1.8956673,1.7610855,1.4614297,1.0791383,0.6729388,1.64,2024-01-07 15:00:00+09:00
1.790551,1.7328485,1.7539157,1.4071001,1.0658115,0.72081786,1.61,2024-01-07 15:30:00+09:00
1.8760817,2.0364778,1.7951171,1.5029852,1.402258,0.9047465,1.7,2024-01-07 16:00:00+09:00
1.8342915,2.0340636,1.7439426,1.5276948,1.1988842,0.71405596,1.67,2024-01-07 16:30:00+09:00
1.9844636,1.9093908,1.7397108,1.4136074,1.2070955,0.7994783,1.7,2024-01-07 17:00:00+09:00
1.8616918,1.8856809,1.5091579,1.3299588,1.1619902,0.6998285,1.605,2024-01-07 17:30:00+09:00
1.7445221,1.6958684,1.3620249,1.1456202,0.9062264,0.5236266,1.68,2024-01-07 18:00:00+09:00
1.856513,1.7631816,1.4642942,1.2337753,1.0196499,0.52497375,1.78,2024-01-07 18:30:00+09:00
1.9522684,1.6785531,1.3351841,1.217677,0.87761253,0.55402315,1.89,2024-01-07 19:00:00+09:00
1.9444755,1.6596199,1.3688134,1.2576206,0.92183715,0.5128386,1.92,2024-01-07 19:30:00+09:00
1.8640794,1.568757,1.2879773,1.2435979,0.8124181,0.52190816,1.9,2024-01-07 20:00:00+09:00
1.8641853,1.5392139,1.2904106,1.2130715,0.7754312,0.4896427,1.905,2024-01-07 20:30:00+09:00
1.8303885,1.6081479,1.2670845,1.2093625,0.7327275,0.5184059,2.03,2024-01-07 21:00:00+09:00
1.8313584,1.4536239,1.2531294,1.3012539,0.7411238,0.5474297,2.135,2024-01-07 21:30:00+09:00
1.6613586,1.332834,1.2209774,1.2317472,0.6422746,0.49503332,1.96,2024-01-07 22:00:00+09:00
1.6874802,1.4550226,1.4643869,1.2935663,0.806728,0.49432632,1.895,2024-01-07 22:30:00+09:00
1.6236012,1.3420985,1.2462535,1.0873903,0.7404045,0.4700029,1.9,2024-01-07 23:00:00+09:00
1.4956928,1.2314528,1.1828737,1.0658412,0.5790848,0.46390575,1.77,2024-01-07 23:30:00+09:00
1.4612914,1.2102344,1.2077674,0.9960506,0.57444483,0.476199,1.8,2024-01-08 00:00:00+09:00
1.4378109,1.2523254,1.1896446,0.9149917,0.6679779,0.4614068,1.84,2024-01-08 00:30:00+09:00
1.362691,1.2760372,1.180204,1.0096451,0.7171396,0.5327192,1.82,2024-01-08 01:00:00+09:00
1.3306271,1.2159429,1.1100984,0.8695734,0.51379216,0.42277724,1.69,2024-01-08 01:30:00+09:00
1.3142313,1.2099954,1.062528,0.8080918,0.5339528,0.4315611,1.59,2024-01-08 02:00:00+09:00
1.3057156,1.1487489,0.99722713,0.82336617,0.52049583,0.46703848,1.625,2024-01-08 02:30:00+09:00
